PubMed Search: https://pubmed.ncbi.nlm.nih.gov/?term=%28%28metabolomics%29+OR+%28metabolite%29+OR+%28metabolic+%29+OR+%28LCMS%29+or+%28LC-MS%29+OR+%28liquid+chromatography+mass+spectrometry%29+OR+%28GC-MS%29+OR+%28GCMS%29+OR+%28gas+chromatography+mass+spectrometry%29+OR+%28NMR%29+OR+%28Nuclear+magnetic+resonance+spectroscopy%29+%29+AND+%28%28Heart+failure+with+preserved+ejection+fraction%29+OR+%28heart+failure%29+OR+%28cardiac+infarction%29+OR+%28heart+arrest%29+OR+%28heart+attack%29%29+AND+%28%28human%29+OR+%28person%29+OR+%28patient%29+OR+%28patients%29+OR+%28Homo+sapiens%29%29+AND+%28%28microbe%29+OR+%28microbiome%29+OR+%28microbial%29+OR+%28microbially%29+OR+%28microbiota%29+OR+%28gut+dysbiosis%29+OR+%28microbes%29+OR+%28holobiont%29%29&sort=pubdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMID,Title,Authors,Citation,First Author,Journal/Book,"Pub
Year",Create Date,PMCID,NIHMS ID,DOI,"Reviewer 
1",Assigned?,Completed?,"Reviewer
2",Assigned?,Completed?,Consensus?,,,,,,,,,,,,"Newcastle-Ottowa Score
https://www.ohri.ca/programs/clinical_epidemiology/nosgen.pdf"
25961578,Epidemiology and prognosis of coagulase-negative staphylococcal endocarditis: impact of vancomycin minimum inhibitory concentration,"García de la Mària C, Cervera C, Pericàs JM, Castañeda X, Armero Y, Soy D, Almela M, Ninot S, Falces C, Mestres CA, Gatell JM, Moreno A, Marco F, Miró JM; Hospital Clinic Endocarditis Study Group.",PLoS One. 2015 May 11;10(5):e0125818. doi: 10.1371/journal.pone.0125818. eCollection 2015.,García de la Mària C,PLoS One,2015,2015/05/12,PMC4427314,,10.1371/journal.pone.0125818,,,,,,,,,,,,,,,,,,,
25459686,"Intestinal microbiota-dependent phosphatidylcholine metabolites, diastolic dysfunction, and adverse clinical outcomes in chronic systolic heart failure","Tang WH, Wang Z, Shrestha K, Borowski AG, Wu Y, Troughton RW, Klein AL, Hazen SL.",J Card Fail. 2015 Feb;21(2):91-6. doi: 10.1016/j.cardfail.2014.11.006. Epub 2014 Nov 20.,Tang WH,J Card Fail,2015,2014/12/03,PMC4312712,NIHMS643727,10.1016/j.cardfail.2014.11.006,,,,,,,,,,,,,,,,,,,
25630338,Angiogenic effect of the aqueous extract of Cynodon dactylon on human umbilical vein endothelial cells and granulation tissue in rat,"Soraya H, Moloudizargari M, Aghajanshakeri S, Javaherypour S, Mokarizadeh A, Hamedeyazdan S, Esmaeli Gouvarchin Ghaleh H, Mikaili P, Garjani A.",Daru. 2015 Jan 29;23(1):10. doi: 10.1186/s40199-015-0093-x.,Soraya H,Daru,2015,2015/01/30,PMC4316609,,10.1186/s40199-015-0093-x,,,,,,,,,,,,,,,,,,,
26346172,Role of Gut-Derived Protein-Bound Uremic Toxins in Cardiorenal Syndrome and Potential Treatment Modalities,Lekawanvijit S.,Circ J. 2015;79(10):2088-97. doi: 10.1253/circj.CJ-15-0749. Epub 2015 Sep 4.,Lekawanvijit S,Circ J,2015,2015/09/09,,,10.1253/circj.CJ-15-0749,,,,,,,,,,,,,,,,,,,
25842957,[Signs of microbial sensibilization in patients with various cardiovascular diseases],"Karpunina NS, Bakhmet'ev BA, Zaikina MV.",Zh Mikrobiol Epidemiol Immunobiol. 2015 Jan-Feb;(1):75-81.,Karpunina NS,Zh Mikrobiol Epidemiol Immunobiol,2015,2015/04/07,,,,,,,,,,,,,,,,,,,,,,
25392950,Presence of neutrophil extracellular traps and citrullinated histone H3 in the bloodstream of critically ill patients,"Hirose T, Hamaguchi S, Matsumoto N, Irisawa T, Seki M, Tasaki O, Hosotsubo H, Yamamoto N, Yamamoto K, Akeda Y, Oishi K, Tomono K, Shimazu T.",PLoS One. 2014 Nov 13;9(11):e111755. doi: 10.1371/journal.pone.0111755. eCollection 2014.,Hirose T,PLoS One,2014,2014/11/14,PMC4230949,,10.1371/journal.pone.0111755,,,,,,,,,,,,,,,,,,,
25444146,Gut feelings about heart failure,"Cannon JA, McMurray JJ.",J Am Coll Cardiol. 2014 Nov 4;64(18):1915-6. doi: 10.1016/j.jacc.2014.04.088. Epub 2014 Oct 27.,Cannon JA,J Am Coll Cardiol,2014,2014/12/03,,,10.1016/j.jacc.2014.04.088,,,,,,,,,,,,,,,,,,,
25444145,Prognostic value of elevated levels of intestinal microbe-generated metabolite trimethylamine-N-oxide in patients with heart failure: refining the gut hypothesis,"Tang WH, Wang Z, Fan Y, Levison B, Hazen JE, Donahue LM, Wu Y, Hazen SL.",J Am Coll Cardiol. 2014 Nov 4;64(18):1908-14. doi: 10.1016/j.jacc.2014.02.617. Epub 2014 Oct 27.,Tang WH,J Am Coll Cardiol,2014,2014/12/03,PMC4254529,NIHMS624700,10.1016/j.jacc.2014.02.617,,,,,,,,,,,,,,,,,,,
25282486,[Iron deficiency and digestive disorders],Cozon GJ.,Transfus Clin Biol. 2014 Nov;21(4-5):189-92. doi: 10.1016/j.tracli.2014.08.135. Epub 2014 Oct 2.,Cozon GJ,Transfus Clin Biol,2014,2014/10/06,,,10.1016/j.tracli.2014.08.135,,,,,,,,,,,,,,,,,,,
25344770,Daptomycin and methicillin-resistant Staphylococcus aureus isolated from a catheter-related bloodstream infection: a case report,"Cavalcante FS, Ferreira Dde C, Chamon RC, da Costa TM, Maia F, Barros EM, Dantas TS, Dos Santos KR.",BMC Res Notes. 2014 Oct 25;7:759. doi: 10.1186/1756-0500-7-759.,Cavalcante FS,BMC Res Notes,2014,2014/10/27,PMC4219130,,10.1186/1756-0500-7-759,,,,,,,,,,,,,,,,,,,
25086086,Identification of protein kinase C activation as a novel mechanism for RGS2 protein upregulation through phenotypic screening of natural product extracts,"Raveh A, Schultz PJ, Aschermann L, Carpenter C, Tamayo-Castillo G, Cao S, Clardy J, Neubig RR, Sherman DH, Sjögren B.",Mol Pharmacol. 2014 Oct;86(4):406-16. doi: 10.1124/mol.114.092403. Epub 2014 Aug 1.,Raveh A,Mol Pharmacol,2014,2014/08/03,PMC6067637,,10.1124/mol.114.092403,,,,,,,,,,,,,,,,,,,
25027488,The role of heat shock proteins in atherosclerosis,"Wick G, Jakic B, Buszko M, Wick MC, Grundtman C.",Nat Rev Cardiol. 2014 Sep;11(9):516-29. doi: 10.1038/nrcardio.2014.91. Epub 2014 Jul 15.,Wick G,Nat Rev Cardiol,2014,2014/07/17,,,10.1038/nrcardio.2014.91,,,,,,,,,,,,,,,,,,,
24497336,Prognostic value of choline and betaine depends on intestinal microbiota-generated metabolite trimethylamine-N-oxide,"Wang Z, Tang WH, Buffa JA, Fu X, Britt EB, Koeth RA, Levison BS, Fan Y, Wu Y, Hazen SL.",Eur Heart J. 2014 Apr;35(14):904-10. doi: 10.1093/eurheartj/ehu002. Epub 2014 Feb 3.,Wang Z,Eur Heart J,2014,2014/02/06,PMC3977137,,10.1093/eurheartj/ehu002,,,,,,,,,,,,,,,,,,,
23864132,The heart and the gut,"Rogler G, Rosano G.",Eur Heart J. 2014 Feb;35(7):426-30. doi: 10.1093/eurheartj/eht271. Epub 2013 Jul 17.,Rogler G,Eur Heart J,2014,2013/07/19,,,10.1093/eurheartj/eht271,,,,,,,,,,,,,,,,,,,
28465901,Is There a Role for Tissue Doppler Imaging in Infective Endocarditis?,"Sonaglioni A, Rigamonti E, Trotta G, Lombardo M.",J Cardiovasc Echogr. 2014 Jan-Mar;24(1):29-32. doi: 10.4103/2211-4122.132284.,Sonaglioni A,J Cardiovasc Echogr,2014,2017/05/04,PMC5353404,,10.4103/2211-4122.132284,,,,,,,,,,,,,,,,,,,
24948846,Recognition functions of pentameric C-reactive protein in cardiovascular disease,"Agrawal A, Gang TB, Rusiñol AE.",Mediators Inflamm. 2014;2014:319215. doi: 10.1155/2014/319215. Epub 2014 May 19.,Agrawal A,Mediators Inflamm,2014,2014/06/21,PMC4052174,,10.1155/2014/319215,,,,,,,,,,,,,,,,,,,
24745922,Imaging of Organ Metabolism in Obesity and Diabetes: Treatment Perspectives,"Hannukainen JC, Guzzardi MA, Virtanen KA, Sanguinetti E, Nuutila P, Iozzo P.",Curr Pharm Des. 2014;20(39):6126-49. doi: 10.2174/1381612820666140417110132.,Hannukainen JC,Curr Pharm Des,2014,2014/04/22,,,10.2174/1381612820666140417110132,,,,,,,,,,,,,,,,,,,
24632952,NLRP3 inflammasome as a novel player in myocardial infarction,Takahashi M.,Int Heart J. 2014;55(2):101-5. doi: 10.1536/ihj.13-388. Epub 2014 Mar 14.,Takahashi M,Int Heart J,2014,2014/03/18,,,10.1536/ihj.13-388,,,,,,,,,,,,,,,,,,,
24257137,Regulation of niche molecules for the maintenance of cardiac stem cells,Takakura N.,Circ J. 2014;78(1):69-70. doi: 10.1253/circj.cj-13-1384. Epub 2013 Nov 21.,Takakura N,Circ J,2014,2013/11/22,,,10.1253/circj.cj-13-1384,,,,,,,,,,,,,,,,,,,
23797689,"Microbial translocation in HIV infection is associated with dyslipidemia, insulin resistance, and risk of myocardial infarction","Pedersen KK, Pedersen M, Trøseid M, Gaardbo JC, Lund TT, Thomsen C, Gerstoft J, Kvale D, Nielsen SD.",J Acquir Immune Defic Syndr. 2013 Dec 15;64(5):425-33. doi: 10.1097/QAI.0b013e31829f919d.,Pedersen KK,J Acquir Immune Defic Syndr,2013,2013/06/26,,,10.1097/QAI.0b013e31829f919d,,,,,,,,,,,,,,,,,,,
23850004,Adiponectin in inflammatory and immune-mediated diseases,Fantuzzi G.,Cytokine. 2013 Oct;64(1):1-10. doi: 10.1016/j.cyto.2013.06.317. Epub 2013 Jul 11.,Fantuzzi G,Cytokine,2013,2013/07/16,PMC3770746,NIHMS500652,10.1016/j.cyto.2013.06.317,,,,,,,,,,,,,,,,,,,
23831839,Muscle wasting: the gut microbiota as a new therapeutic target?,"Bindels LB, Delzenne NM.",Int J Biochem Cell Biol. 2013 Oct;45(10):2186-90. doi: 10.1016/j.biocel.2013.06.021. Epub 2013 Jul 4.,Bindels LB,Int J Biochem Cell Biol,2013,2013/07/09,,,10.1016/j.biocel.2013.06.021,,,,,,,,,,,,,,,,,,,
23318914,Heparin-binding protein: an early indicator of critical illness and predictor of outcome in cardiac arrest,"Dankiewicz J, Linder A, Annborn M, Rundgren M, Friberg H.",Resuscitation. 2013 Jul;84(7):935-9. doi: 10.1016/j.resuscitation.2013.01.006. Epub 2013 Jan 11.,Dankiewicz J,Resuscitation,2013,2013/01/16,,,10.1016/j.resuscitation.2013.01.006,,,,,,,,,,,,,,,,,,,
23746107,Garlic and cardioprotection: insights into the molecular mechanisms,"Khatua TN, Adela R, Banerjee SK.",Can J Physiol Pharmacol. 2013 Jun;91(6):448-58. doi: 10.1139/cjpp-2012-0315. Epub 2013 Mar 6.,Khatua TN,Can J Physiol Pharmacol,2013,2013/06/11,,,10.1139/cjpp-2012-0315,,,,,,,,,,,,,,,,,,,
23563705,"Intestinal microbiota metabolism of L-carnitine, a nutrient in red meat, promotes atherosclerosis","Koeth RA, Wang Z, Levison BS, Buffa JA, Org E, Sheehy BT, Britt EB, Fu X, Wu Y, Li L, Smith JD, DiDonato JA, Chen J, Li H, Wu GD, Lewis JD, Warrier M, Brown JM, Krauss RM, Tang WH, Bushman FD, Lusis AJ, Hazen SL.",Nat Med. 2013 May;19(5):576-85. doi: 10.1038/nm.3145. Epub 2013 Apr 7.,Koeth RA,Nat Med,2013,2013/04/09,PMC3650111,NIHMS450760,10.1038/nm.3145,,,,,,,,,,,,,,,,,,,
23614584,Intestinal microbial metabolism of phosphatidylcholine and cardiovascular risk,"Tang WH, Wang Z, Levison BS, Koeth RA, Britt EB, Fu X, Wu Y, Hazen SL.",N Engl J Med. 2013 Apr 25;368(17):1575-84. doi: 10.1056/NEJMoa1109400.,Tang WH,N Engl J Med,2013,2013/04/26,PMC3701945,NIHMS474706,10.1056/NEJMoa1109400,,,,,,,,,,,,,,,,,,,
23597483,A small molecule inhibitor of redox-regulated protein translocation into mitochondria,"Dabir DV, Hasson SA, Setoguchi K, Johnson ME, Wongkongkathep P, Douglas CJ, Zimmerman J, Damoiseaux R, Teitell MA, Koehler CM.",Dev Cell. 2013 Apr 15;25(1):81-92. doi: 10.1016/j.devcel.2013.03.006.,Dabir DV,Dev Cell,2013,2013/04/20,PMC3726224,NIHMS454995,10.1016/j.devcel.2013.03.006,,,,,,,,,,,,,,,,,,,
23481702,Current issues in the diagnosis and management of blood culture-negative infective and non-infective endocarditis,"Katsouli A, Massad MG.",Ann Thorac Surg. 2013 Apr;95(4):1467-74. doi: 10.1016/j.athoracsur.2012.10.044. Epub 2013 Mar 5.,Katsouli A,Ann Thorac Surg,2013,2013/03/14,,,10.1016/j.athoracsur.2012.10.044,,,,,,,,,,,,,,,,,,,
23116945,Adipose tissue inflammation in diabetes and heart failure,"Shimizu I, Yoshida Y, Katsuno T, Minamino T.",Microbes Infect. 2013 Jan;15(1):11-7. doi: 10.1016/j.micinf.2012.10.012. Epub 2012 Oct 29.,Shimizu I,Microbes Infect,2013,2012/11/03,,,10.1016/j.micinf.2012.10.012,,,,,,,,,,,,,,,,,,,
22136572,Novel effects of macrolide antibiotics on cardiovascular diseases,"Suzuki J, Ogawa M, Hishikari K, Watanabe R, Takayama K, Hirata Y, Nagai R, Isobe M.",Cardiovasc Ther. 2012 Dec;30(6):301-7. doi: 10.1111/j.1755-5922.2011.00303.x. Epub 2011 Dec 5.,Suzuki J,Cardiovasc Ther,2012,2011/12/06,,,10.1111/j.1755-5922.2011.00303.x,,,,,,,,,,,,,,,,,,,
22700427,Oxidative shielding or oxidative stress?,Naviaux RK.,J Pharmacol Exp Ther. 2012 Sep;342(3):608-18. doi: 10.1124/jpet.112.192120. Epub 2012 Jun 13.,Naviaux RK,J Pharmacol Exp Ther,2012,2012/06/16,,,10.1124/jpet.112.192120,,,,,,,,,,,,,,,,,,,
22744853,[Pssst ... AINS-Secrets! - Today in the intensive care medicine],"Gill-Schuster D, Ockelmann P, Bergold M, Zacharowski K.",Anasthesiol Intensivmed Notfallmed Schmerzther. 2012 Jun;47(6):392-4. doi: 10.1055/s-0032-1316480. Epub 2012 Jun 28.,Gill-Schuster D,Anasthesiol Intensivmed Notfallmed Schmerzther,2012,2012/06/30,,,10.1055/s-0032-1316480,,,,,,,,,,,,,,,,,,,
22181012,Acute myocardial infarction elevates serine protease activity in saliva of patients with periodontitis,"Mäntylä P, Buduneli E, Emingil G, Tervahartiala T, Pussinen PJ, Bariş N, Akilli A, Atilla G, Sorsa T.",J Periodontal Res. 2012 Jun;47(3):345-53. doi: 10.1111/j.1600-0765.2011.01439.x. Epub 2011 Dec 19.,Mäntylä P,J Periodontal Res,2012,2011/12/21,,,10.1111/j.1600-0765.2011.01439.x,,,,,,,,,,,,,,,,,,,
21688187,Resveratrol in cardiovascular disease: what is known from current research?,"Wang H, Yang YJ, Qian HY, Zhang Q, Xu H, Li JJ.",Heart Fail Rev. 2012 May;17(3):437-48. doi: 10.1007/s10741-011-9260-4.,Wang H,Heart Fail Rev,2012,2011/06/21,,,10.1007/s10741-011-9260-4,,,,,,,,,,,,,,,,,,,
23424943,[Troponin in forensic medicine],"Nowak A, Nowak S, Chowaniec C, Wojnicz R.",Arch Med Sadowej Kryminol. 2012 Apr-Jun;62(2):109-20.,Nowak A,Arch Med Sadowej Kryminol,2012,2013/02/22,,,,,,,,,,,,,,,,,,,,,,
22290968,Low cefepime concentrations during high blood and dialysate flow continuous venovenous hemodialysis,"Wilson FP, Bachhuber MA, Caroff D, Adler R, Fish D, Berns J.",Antimicrob Agents Chemother. 2012 Apr;56(4):2178-80. doi: 10.1128/AAC.05987-11. Epub 2012 Jan 30.,Wilson FP,Antimicrob Agents Chemother,2012,2012/02/01,PMC3318326,,10.1128/AAC.05987-11,,,,,,,,,,,,,,,,,,,
22247331,Intestinal microbiota determine severity of myocardial infarction in rats,"Lam V, Su J, Koprowski S, Hsu A, Tweddell JS, Rafiee P, Gross GJ, Salzman NH, Baker JE.",FASEB J. 2012 Apr;26(4):1727-35. doi: 10.1096/fj.11-197921. Epub 2012 Jan 12.,Lam V,FASEB J,2012,2012/01/17,PMC3316900,,10.1096/fj.11-197921,,,,,,,,,,,,,,,,,,,
22080084,Physiological effects of oxidized phospholipids and their cellular signaling mechanisms in inflammation,"Greig FH, Kennedy S, Spickett CM.",Free Radic Biol Med. 2012 Jan 15;52(2):266-80. doi: 10.1016/j.freeradbiomed.2011.10.481. Epub 2011 Oct 31.,Greig FH,Free Radic Biol Med,2012,2011/11/15,,,10.1016/j.freeradbiomed.2011.10.481,,,,,,,,,,,,,,,,,,,
23029186,Role of vegetation-associated protease activity in valve destruction in human infective endocarditis,"Al-Salih G, Al-Attar N, Delbosc S, Louedec L, Corvazier E, Loyau S, Michel JB, Pidard D, Duval X, Meilhac O.",PLoS One. 2012;7(9):e45695. doi: 10.1371/journal.pone.0045695. Epub 2012 Sep 20.,Al-Salih G,PLoS One,2012,2012/10/03,PMC3447824,,10.1371/journal.pone.0045695,,,,,,,,,,,,,,,,,,,
22879930,Cross-reacting antibacterial auto-antibodies are produced within coronary atherosclerotic plaques of acute coronary syndrome patients,"Canducci F, Saita D, Foglieni C, Piscopiello MR, Chiesa R, Colombo A, Cianflone D, Maseri A, Clementi M, Burioni R.",PLoS One. 2012;7(8):e42283. doi: 10.1371/journal.pone.0042283. Epub 2012 Aug 6.,Canducci F,PLoS One,2012,2012/08/11,PMC3412836,,10.1371/journal.pone.0042283,,,,,,,,,,,,,,,,,,,
22577258,Pentraxin 3(PTX 3): an endogenous modulator of the inflammatory response,"Kunes P, Holubcova Z, Kolackova M, Krejsek J.",Mediators Inflamm. 2012;2012:920517. doi: 10.1155/2012/920517. Epub 2012 Apr 11.,Kunes P,Mediators Inflamm,2012,2012/05/12,PMC3337627,,10.1155/2012/920517,,,,,,,,,,,,,,,,,,,
22067846,Nucleotide-binding oligomerization domain-like receptors and inflammasomes in the pathogenesis of non-microbial inflammation and diseases,"Mason DR, Beck PL, Muruve DA.",J Innate Immun. 2012;4(1):16-30. doi: 10.1159/000334247. Epub 2011 Nov 4.,Mason DR,J Innate Immun,2012,2011/11/10,,,10.1159/000334247,,,,,,,,,,,,,,,,,,,
21973302,Staphylococcus lugdunensis: the coagulase-negative staphylococcus you don't want to ignore,"Babu E, Oropello J.",Expert Rev Anti Infect Ther. 2011 Oct;9(10):901-7. doi: 10.1586/eri.11.110.,Babu E,Expert Rev Anti Infect Ther,2011,2011/10/07,,,10.1586/eri.11.110,,,,,,,,,,,,,,,,,,,
21926391,"Clinical year in review IV: asthma, chronic obstructive pulmonary disease, host-microbe interactions in airways disease, and pulmonary vascular disease",Rand Sutherland E.,Proc Am Thorac Soc. 2011 Sep;8(5):411-7. doi: 10.1513/pats.201107-040TT.,Rand Sutherland E,Proc Am Thorac Soc,2011,2011/09/20,,,10.1513/pats.201107-040TT,,,,,,,,,,,,,,,,,,,
21385118,Toll-like receptors as potential therapeutic targets in cardiac dysfunction,"Hofmann U, Ertl G, Frantz S.",Expert Opin Ther Targets. 2011 Jun;15(6):753-65. doi: 10.1517/14728222.2011.566560. Epub 2011 Mar 9.,Hofmann U,Expert Opin Ther Targets,2011,2011/03/10,,,10.1517/14728222.2011.566560,,,,,,,,,,,,,,,,,,,
21424347,Diabetic cardiomyopathy--fact or fiction?,"Maisch B, Alter P, Pankuweit S.",Herz. 2011 Mar;36(2):102-15. doi: 10.1007/s00059-011-3429-4.,Maisch B,Herz,2011,2011/03/23,,,10.1007/s00059-011-3429-4,,,,,,,,,,,,,,,,,,,
21238472,LPS-mediated production of pro/anti-inflammatory cytokines and eicosanoids in whole blood samples: biological effects of +896A/G TLR4 polymorphism in a Sicilian population of healthy subjects,"Balistreri CR, Caruso C, Listì F, Colonna-Romano G, Lio D, Candore G.",Mech Ageing Dev. 2011 Mar;132(3):86-92. doi: 10.1016/j.mad.2010.12.005. Epub 2011 Jan 14.,Balistreri CR,Mech Ageing Dev,2011,2011/01/18,,,10.1016/j.mad.2010.12.005,,,,,,,,,,,,,,,,,,,
21044892,Platelet receptor polymorphisms do not influence Staphylococcus aureus-platelet interactions or infective endocarditis,"Daga S, Shepherd JG, Callaghan JG, Hung RK, Dawson DK, Padfield GJ, Hey SY, Cartwright RA, Newby DE, Fitzgerald JR.",Microbes Infect. 2011 Mar;13(3):216-25. doi: 10.1016/j.micinf.2010.10.016. Epub 2010 Oct 29.,Daga S,Microbes Infect,2011,2010/11/04,PMC3036801,,10.1016/j.micinf.2010.10.016,,,,,,,,,,,,,,,,,,,
20865475,Gut microbiota and obesity,"Scarpellini E, Campanale M, Leone D, Purchiaroni F, Vitale G, Lauritano EC, Gasbarrini A.",Intern Emerg Med. 2010 Oct;5 Suppl 1:S53-6. doi: 10.1007/s11739-010-0450-1.,Scarpellini E,Intern Emerg Med,2010,2010/09/25,,,10.1007/s11739-010-0450-1,,,,,,,,,,,,,,,,,,,
20453665,Periodontal bacteria and hypertension: the oral infections and vascular disease epidemiology study (INVEST),"Desvarieux M, Demmer RT, Jacobs DR Jr, Rundek T, Boden-Albala B, Sacco RL, Papapanou PN.",J Hypertens. 2010 Jul;28(7):1413-21. doi: 10.1097/HJH.0b013e328338cd36.,Desvarieux M,J Hypertens,2010,2010/05/11,PMC3403746,NIHMS390485,10.1097/HJH.0b013e328338cd36,,,,,,,,,,,,,,,,,,,
20206303,The role of mitochondria in the mammalian antiviral defense system,Scott I.,Mitochondrion. 2010 Jun;10(4):316-20. doi: 10.1016/j.mito.2010.02.005. Epub 2010 Mar 2.,Scott I,Mitochondrion,2010,2010/03/09,PMC2874622,NIHMS184290,10.1016/j.mito.2010.02.005,,,,,,,,,,,,,,,,,,,
20363975,Chemerin peptides promote phagocytosis in a ChemR23- and Syk-dependent manner,"Cash JL, Christian AR, Greaves DR.",J Immunol. 2010 May 1;184(9):5315-24. doi: 10.4049/jimmunol.0903378. Epub 2010 Apr 2.,Cash JL,J Immunol,2010,2010/04/06,PMC4237835,EMS61071,10.4049/jimmunol.0903378,,,,,,,,,,,,,,,,,,,
19523698,Is interleukin-22 a possible indicator of chronic heart failure's progression?,"Gangemi S, Parisi P, Ricciardi L, Saitta S, Minciullo PL, Cristani MT, Nicita-Mauro V, Saija A, Basile G.",Arch Gerontol Geriatr. 2010 May-Jun;50(3):311-4. doi: 10.1016/j.archger.2009.05.003. Epub 2009 Jun 11.,Gangemi S,Arch Gerontol Geriatr,2010,2009/06/16,,,10.1016/j.archger.2009.05.003,,,,,,,,,,,,,,,,,,,
20039126,Vitamin D and cardiovascular risk,"Mertens PR, Müller R.",Int Urol Nephrol. 2010 Mar;42(1):165-71. doi: 10.1007/s11255-009-9685-z. Epub 2009 Dec 29.,Mertens PR,Int Urol Nephrol,2010,2009/12/30,,,10.1007/s11255-009-9685-z,,,,,,,,,,,,,,,,,,,
19171803,Relationship between susceptibility to daptomycin in vitro and activity in vivo in a rabbit model of aortic valve endocarditis,"Chambers HF, Basuino L, Diep BA, Steenbergen J, Zhang S, Tattevin P, Alder J.",Antimicrob Agents Chemother. 2009 Apr;53(4):1463-7. doi: 10.1128/AAC.01307-08. Epub 2009 Jan 26.,Chambers HF,Antimicrob Agents Chemother,2009,2009/01/28,PMC2663086,,10.1128/AAC.01307-08,,,,,,,,,,,,,,,,,,,
19148178,Pyroptosis: host cell death and inflammation,"Bergsbaken T, Fink SL, Cookson BT.",Nat Rev Microbiol. 2009 Feb;7(2):99-109. doi: 10.1038/nrmicro2070.,Bergsbaken T,Nat Rev Microbiol,2009,2009/01/17,PMC2910423,NIHMS146347,10.1038/nrmicro2070,,,,,,,,,,,,,,,,,,,
19711212,Mannose-binding lectin as a risk factor for acute coronary syndromes,"Pesonen E, Hallman M, Sarna S, Andsberg E, Haataja R, Meri S, Persson K, Puolakkainen M, Ohlin H, Truedsson L.",Ann Med. 2009;41(8):591-8. doi: 10.1080/07853890903110994.,Pesonen E,Ann Med,2009,2009/08/28,,,10.1080/07853890903110994,,,,,,,,,,,,,,,,,,,
19201735,Review and Hypothesis: Vulnerable plaque formation from obstruction of Vasa vasorum by homocysteinylated and oxidized lipoprotein aggregates complexed with microbial remnants and LDL autoantibodies,"Ravnskov U, McCully KS.",Ann Clin Lab Sci. 2009 Winter;39(1):3-16.,Ravnskov U,Ann Clin Lab Sci,2009,2009/02/10,,,,,,,,,,,,,,,,,,,,,,
20031543,Metabolomics: ready for the prime time?,Mayr M.,Circ Cardiovasc Genet. 2008 Oct;1(1):58-65. doi: 10.1161/CIRCGENETICS.108.808329.,Mayr M,Circ Cardiovasc Genet,2008,2009/12/25,,,10.1161/CIRCGENETICS.108.808329,,,,,,,,,,,,,,,,,,,
18591273,Bloodstream infections caused by extended-spectrum-beta-lactamase- producing Escherichia coli: risk factors for inadequate initial antimicrobial therapy,"Tumbarello M, Sali M, Trecarichi EM, Leone F, Rossi M, Fiori B, De Pascale G, D'Inzeo T, Sanguinetti M, Fadda G, Cauda R, Spanu T.",Antimicrob Agents Chemother. 2008 Sep;52(9):3244-52. doi: 10.1128/AAC.00063-08. Epub 2008 Jun 30.,Tumbarello M,Antimicrob Agents Chemother,2008,2008/07/02,PMC2533461,,10.1128/AAC.00063-08,,,,,,,,,,,,,,,,,,,
18655944,The use of vasopressors and inotropes in the emergency medical treatment of shock,"Ellender TJ, Skinner JC.","Emerg Med Clin North Am. 2008 Aug;26(3):759-86, ix. doi: 10.1016/j.emc.2008.04.001.",Ellender TJ,Emerg Med Clin North Am,2008,2008/07/29,,,10.1016/j.emc.2008.04.001,,,,,,,,,,,,,,,,,,,
18508467,Molecular analysis of early host cell infection by Trypanosoma cruzi,"Villalta F, Madison MN, Kleshchenko YY, Nde PN, Lima MF.",Front Biosci. 2008 May 1;13:3714-34. doi: 10.2741/2961.,Villalta F,Front Biosci,2008,2008/05/30,PMC2728773,NIHMS115628,10.2741/2961,,,,,,,,,,,,,,,,,,,
18206596,A comparative study of bacteremic and non-bacteremic pneumococcal pneumonia,"Jover F, Cuadrado JM, Andreu L, Martínez S, Cañizares R, de la Tabla VO, Martin C, Roig P, Merino J.",Eur J Intern Med. 2008 Jan;19(1):15-21. doi: 10.1016/j.ejim.2007.03.015. Epub 2007 Sep 19.,Jover F,Eur J Intern Med,2008,2008/01/22,,,10.1016/j.ejim.2007.03.015,,,,,,,,,,,,,,,,,,,
18078776,"Fas/Fas-L expression, apoptosis and low proliferative response are associated with heart failure in patients with chronic Chagas' disease","Rodrigues V Jr, Agrelli GS, Leon SC, Silva Teixeira DN, Tostes S Jr, Rocha-Rodrigues DB.",Microbes Infect. 2008 Jan;10(1):29-37. doi: 10.1016/j.micinf.2007.09.015. Epub 2007 Oct 2.,Rodrigues V Jr,Microbes Infect,2008,2007/12/15,,,10.1016/j.micinf.2007.09.015,,,,,,,,,,,,,,,,,,,
17554216,Association of HIV-1 replication capacity with treatment outcomes in patients with virologic treatment failure,"De Luca A, Weidler J, Di Giambenedetto S, Coakley E, Cingolani A, Bates M, Lie Y, Pesano R, Cauda R, Schapiro J.",J Acquir Immune Defic Syndr. 2007 Aug 1;45(4):411-7. doi: 10.1097/QAI.0b013e318074f008.,De Luca A,J Acquir Immune Defic Syndr,2007,2007/06/08,,,10.1097/QAI.0b013e318074f008,,,,,,,,,,,,,,,,,,,
